"transaction_id","user_id","income_bracket","monthly_income","date","merchant","category","amount","transaction_type"
TXN00122,USR_0038,Mid,4948.64,"2023-07-08",Xbox Game Pass,Entertainment,66.06,debit
TXN00662,USR_0037,High,8224.05,"2023-11-30",Lyft,Transport,28.72,debit
TXN01556,USR_0035,High,7357.01,"2023-05-26",Uber,Transport,20.8,debit
TXN00275,USR_0043,Mid,4669.35,"2023-11-05",Amazon Prime,Subscriptions,8.06,debit
TXN00434,USR_0015,Mid,4694.68,"2023-10-22",AT&T,Utilities,135.67,debit
TXN00812,USR_0011,Mid,4551.1,"2023-10-27",Amazon,Shopping,23.58,debit
TXN01301,USR_0045,High,11381.84,"2023-09-29",ESPN+,Entertainment,39.97,debit
TXN01336,USR_0004,Low,3015.05,"2023-03-16",American Water,Utilities,180.53,debit
TXN01740,USR_0049,Mid,4349.08,"2023-01-06",Target,Shopping,83.67,debit
TXN00182,USR_0034,High,11683.27,"2023-07-30",Spotify,Subscriptions,15.06,debit
TXN00185,USR_0044,Low,3369.7,"2023-10-07",Netflix,Subscriptions,19.84,debit
TXN00407,USR_0037,High,8224.05,"2023-01-06",Walmart,Shopping,31.12,debit
TXN00866,USR_0015,Mid,4694.68,"2023-09-22",UnitedHealth,Healthcare,206.14,debit
TXN00521,USR_0025,Mid,5443.38,"2023-01-03",Lyft,Transport,18.87,debit
TXN01004,USR_0003,Low,2209.31,"2023-04-14",Panera Bread,Dining,18.41,debit
TXN00381,USR_0012,High,8390.95,"2023-08-24",AT&T,Utilities,96.69,debit
TXN01435,USR_0050,High,9806.84,"2023-11-26",CVS Pharmacy,Healthcare,75.77,debit
TXN01394,USR_0021,High,7624.13,"2023-01-20",ESPN+,Entertainment,70.33,debit
TXN01425,USR_0012,High,8390.95,"2023-04-20",Best Buy,Shopping,148.85,debit
TXN00079,USR_0016,Low,3435.82,"2023-03-17",Kroger,Groceries,143.44,debit
TXN01010,USR_0003,Low,2209.31,"2023-02-06",Amazon,Shopping,336.6,debit
TXN00608,USR_0025,Mid,5443.38,"2023-06-07",McDonald's,Dining,21.67,debit
TXN01645,USR_0004,Low,3015.05,"2023-01-18",UnitedHealth,Healthcare,223.62,debit
TXN01681,USR_0009,High,7994.19,"2023-09-18",Ticketmaster,Entertainment,88.64,debit
TXN01058,USR_0002,High,8375.15,"2023-06-27",Verizon,Utilities,140.04,debit
TXN01441,USR_0021,High,7624.13,"2023-10-22",Chipotle,Dining,16.05,debit
TXN01515,USR_0007,Low,2327.96,"2023-11-19",Cigna,Healthcare,213.67,debit
TXN01092,USR_0011,Mid,4551.1,"2023-07-13",CVS Pharmacy,Healthcare,194.38,debit
TXN01561,USR_0048,High,9294.26,"2023-01-03",Steam,Entertainment,118.04,debit
TXN01102,USR_0020,Low,3094.6,"2023-06-19",Chipotle,Dining,12.62,debit
TXN01130,USR_0006,Mid,4079.46,"2023-08-16",Aldi,Groceries,164.32,debit
TXN01236,USR_0042,Low,3207.57,"2023-12-08",Xbox Game Pass,Entertainment,22.13,debit
TXN01628,USR_0037,High,8224.05,"2023-09-14",Ticketmaster,Entertainment,68.46,debit
TXN00959,USR_0021,High,7624.13,"2023-09-01",Xbox Game Pass,Entertainment,112.51,debit
TXN00560,USR_0043,Mid,4669.35,"2023-11-29",Netflix,Subscriptions,16.44,debit
TXN00847,USR_0021,High,7624.13,"2023-08-08",Netflix,Subscriptions,16.26,debit
TXN00691,USR_0042,Low,3207.57,"2023-09-06",AMC Theaters,Entertainment,24.8,debit
TXN01520,USR_0040,Low,3026.92,"2023-11-27",American Water,Utilities,151.6,debit
TXN01782,USR_0027,High,8139.49,"2023-07-22",American Water,Utilities,118.33,debit
TXN01718,USR_0020,Low,3094.6,"2023-08-10",Ticketmaster,Entertainment,74.43,debit
TXN00437,USR_0004,Low,3015.05,"2023-10-13",Hulu,Subscriptions,14.23,debit
TXN00491,USR_0031,High,11170.55,"2023-02-09",Verizon,Utilities,191.08,debit
TXN01694,USR_0033,Low,3005.26,"2023-09-20",Starbucks,Dining,11.89,debit
TXN01388,USR_0038,Mid,4948.64,"2023-07-13",Verizon,Utilities,91.28,debit
TXN00070,USR_0045,High,11381.84,"2023-06-01",Spotify,Subscriptions,15.81,debit
TXN01573,USR_0011,Mid,4551.1,"2023-10-14",Dominion Energy,Utilities,136.26,debit
TXN00809,USR_0039,High,10440.81,"2023-04-11",Shell Gas,Transport,28.58,debit
TXN01185,USR_0020,Low,3094.6,"2023-11-10",Trader Joe's,Groceries,103.28,debit
TXN00012,USR_0016,Low,3435.82,"2023-10-18",Chipotle,Dining,56.23,debit
TXN00145,USR_0020,Low,3094.6,"2023-12-25",UnitedHealth,Healthcare,130.11,debit
TXN00918,USR_0014,Low,3047.21,"2023-10-21",Target,Shopping,242.26,debit
TXN01542,USR_0011,Mid,4551.1,"2023-02-13",Walmart,Shopping,151.1,debit
TXN01452,USR_0014,Low,3047.21,"2023-04-08",Walmart,Shopping,139.9,debit
TXN00640,USR_0048,High,9294.26,"2023-01-29",EZPass Toll,Transport,51.25,debit
TXN00177,USR_0049,Mid,4349.08,"2023-09-07",Publix,Groceries,26.29,debit
TXN00995,USR_0035,High,7357.01,"2023-06-28",American Water,Utilities,84.05,debit
TXN00441,USR_0020,Low,3094.6,"2023-12-29",Hulu,Subscriptions,18.89,debit
TXN00522,USR_0046,Mid,4531.57,"2023-02-02",Chick-fil-A,Dining,18.09,debit
TXN01786,USR_0042,Low,3207.57,"2023-07-17",Walgreens,Healthcare,68.16,debit
TXN01005,USR_0003,Low,2209.31,"2023-10-20",Cigna,Healthcare,136.2,debit
TXN01256,USR_0043,Mid,4669.35,"2023-04-17",Amazon,Shopping,242.98,debit
TXN01235,USR_0047,Mid,4989.08,"2023-01-22",CVS Pharmacy,Healthcare,60.8,debit
TXN00144,USR_0037,High,8224.05,"2023-05-28",AMC Theaters,Entertainment,58.9,debit
TXN00754,USR_0001,High,7556.66,"2023-01-07",Chipotle,Dining,63.47,debit
TXN00520,USR_0002,High,8375.15,"2023-11-11",BP Gas,Transport,36.76,debit
TXN01323,USR_0019,Mid,5509.32,"2023-03-25",Cigna,Healthcare,43.5,debit
TXN00823,USR_0029,Low,3299.73,"2023-09-07",Trader Joe's,Groceries,163.22,debit
TXN00429,USR_0013,Low,3138.21,"2023-02-27",Aldi,Groceries,116.46,debit
TXN00613,USR_0009,High,7994.19,"2023-05-02",Walmart,Shopping,324.85,debit
TXN01506,USR_0030,Mid,4694.93,"2023-12-21",LabCorp,Healthcare,184.22,debit
TXN01033,USR_0047,Mid,4989.08,"2023-07-21",Xbox Game Pass,Entertainment,71.15,debit
TXN00157,USR_0014,Low,3047.21,"2023-05-17",Amazon Prime,Subscriptions,12.7,debit
TXN00540,USR_0042,Low,3207.57,"2023-05-07",Amazon,Shopping,303.15,debit
TXN01531,USR_0033,Low,3005.26,"2023-01-17",Starbucks,Dining,13.45,debit
TXN01461,USR_0040,Low,3026.92,"2023-07-15",Best Buy,Shopping,238.23,debit
TXN01291,USR_0024,High,11427.26,"2023-06-26",ESPN+,Entertainment,62.67,debit
TXN00462,USR_0035,High,7357.01,"2023-10-10",CVS Pharmacy,Healthcare,14.01,debit
TXN00577,USR_0001,High,7556.66,"2023-07-04",Comcast,Utilities,101.89,debit
TXN01363,USR_0021,High,7624.13,"2023-03-05",AMC Theaters,Entertainment,64.77,debit
TXN00256,USR_0007,Low,2327.96,"2023-05-05",LabCorp,Healthcare,106.11,debit
TXN00980,USR_0001,High,7556.66,"2023-03-04",BP Gas,Transport,46.96,debit
TXN01186,USR_0001,High,7556.66,"2023-08-29",Xbox Game Pass,Entertainment,109.2,debit
TXN01007,USR_0001,High,7556.66,"2023-04-17",AMC Theaters,Entertainment,58.83,debit
TXN01522,USR_0033,Low,3005.26,"2023-04-23",AT&T,Utilities,176.55,debit
TXN00561,USR_0049,Mid,4349.08,"2023-04-30",CVS Pharmacy,Healthcare,178.89,debit
TXN00209,USR_0016,Low,3435.82,"2023-07-05",Starbucks,Dining,73.45,debit
TXN00911,USR_0017,Mid,4255.53,"2023-10-03",Best Buy,Shopping,338.46,debit
TXN01312,USR_0019,Mid,5509.32,"2023-10-21",Apple Music,Subscriptions,16.47,debit
TXN00002,USR_0015,Mid,4694.68,"2023-03-12",AMC Theaters,Entertainment,91.91,debit
TXN01366,USR_0030,Mid,4694.93,"2023-11-04",Best Buy,Shopping,86.8,debit
TXN00270,USR_0042,Low,3207.57,"2023-03-30",Whole Foods,Groceries,131.76,debit
TXN00266,USR_0033,Low,3005.26,"2023-07-16",Xbox Game Pass,Entertainment,68.75,debit
TXN00915,USR_0015,Mid,4694.68,"2023-06-11",UnitedHealth,Healthcare,133.96,debit
TXN00231,USR_0007,Low,2327.96,"2023-07-10",Apple Music,Subscriptions,7.78,debit
TXN01120,USR_0042,Low,3207.57,"2023-03-11",Ticketmaster,Entertainment,77.13,debit
TXN00865,USR_0005,High,7434.69,"2023-09-22",Best Buy,Shopping,340.71,debit
TXN01067,USR_0047,Mid,4989.08,"2023-03-02",Amazon Prime,Subscriptions,17.91,debit
TXN00874,USR_0037,High,8224.05,"2023-03-17",Whole Foods,Groceries,57.61,debit
TXN01757,USR_0002,High,8375.15,"2023-11-08",ESPN+,Entertainment,63.77,debit
TXN00399,USR_0042,Low,3207.57,"2023-10-06",Ticketmaster,Entertainment,102.87,debit
TXN01684,USR_0012,High,8390.95,"2023-06-14",AT&T,Utilities,151.12,debit
TXN01653,USR_0007,Low,2327.96,"2023-01-07",Chick-fil-A,Dining,60.26,debit
TXN00046,USR_0043,Mid,4669.35,"2023-02-23",Amazon Prime,Subscriptions,8.5,debit
TXN00162,USR_0019,Mid,5509.32,"2023-09-18",Best Buy,Shopping,293.81,debit
TXN00992,USR_0002,High,8375.15,"2023-12-19",UnitedHealth,Healthcare,183.86,debit
TXN00728,USR_0010,High,10506.62,"2023-03-12",Shell Gas,Transport,26.32,debit
TXN00630,USR_0028,Mid,6463.05,"2023-03-30",Comcast,Utilities,185.33,debit
TXN00289,USR_0030,Mid,4694.93,"2023-05-25",LabCorp,Healthcare,136.59,debit
TXN01614,USR_0046,Mid,4531.57,"2023-08-20",Target,Shopping,119.36,debit
TXN01060,USR_0002,High,8375.15,"2023-10-12",Target,Shopping,233.36,debit
TXN01797,USR_0019,Mid,5509.32,"2023-08-09",Spotify,Subscriptions,9.57,debit
TXN00576,USR_0032,Low,2555.27,"2023-11-23",Chick-fil-A,Dining,67.21,debit
TXN00851,USR_0035,High,7357.01,"2023-04-11",Amazon,Shopping,313.32,debit
TXN01340,USR_0021,High,7624.13,"2023-06-11",Walmart,Shopping,244.04,debit
TXN00912,USR_0037,High,8224.05,"2023-09-05",Shell Gas,Transport,57.79,debit
TXN01255,USR_0040,Low,3026.92,"2023-07-05",BP Gas,Transport,46.91,debit
TXN01677,USR_0009,High,7994.19,"2023-04-08",EZPass Toll,Transport,24.56,debit
TXN00933,USR_0027,High,8139.49,"2023-12-25",Verizon,Utilities,176.69,debit
TXN01101,USR_0003,Low,2209.31,"2023-03-16",Publix,Groceries,153.27,debit
TXN01658,USR_0035,High,7357.01,"2023-03-16",Hulu,Subscriptions,11.01,debit
TXN01208,USR_0001,High,7556.66,"2023-12-11",Kroger,Groceries,16.97,debit
TXN00248,USR_0014,Low,3047.21,"2023-06-04",Lyft,Transport,46.56,debit
TXN00477,USR_0023,Mid,6073.51,"2023-01-28",Panera Bread,Dining,21.25,debit
TXN00086,USR_0005,High,7434.69,"2023-05-27",Shell Gas,Transport,22.14,debit
TXN00470,USR_0042,Low,3207.57,"2023-06-19",Chick-fil-A,Dining,69.34,debit
TXN00226,USR_0028,Mid,6463.05,"2023-02-20",Chick-fil-A,Dining,55.46,debit
TXN00775,USR_0018,Mid,4241.79,"2023-01-26",EZPass Toll,Transport,39.67,debit
TXN00332,USR_0005,High,7434.69,"2023-08-20",Hulu,Subscriptions,19.96,debit
TXN00234,USR_0023,Mid,6073.51,"2023-02-23",Lyft,Transport,40.43,debit
TXN00589,USR_0045,High,11381.84,"2023-01-06",Hulu,Subscriptions,19.39,debit
TXN00476,USR_0049,Mid,4349.08,"2023-03-13",Chick-fil-A,Dining,57.18,debit
TXN01285,USR_0004,Low,3015.05,"2023-09-21",Dominion Energy,Utilities,57.75,debit
TXN00600,USR_0044,Low,3369.7,"2023-01-27",Spotify,Subscriptions,19.76,debit
TXN00422,USR_0031,High,11170.55,"2023-01-17",Best Buy,Shopping,71.19,debit
TXN00183,USR_0016,Low,3435.82,"2023-09-12",Spotify,Subscriptions,10.3,debit
TXN00989,USR_0044,Low,3369.7,"2023-11-13",Dominion Energy,Utilities,49.56,debit
TXN01001,USR_0032,Low,2555.27,"2023-10-10",Apple Music,Subscriptions,10.68,debit
TXN01642,USR_0031,High,11170.55,"2023-05-03",Dominion Energy,Utilities,171.46,debit
TXN01357,USR_0007,Low,2327.96,"2023-10-24",Publix,Groceries,50.8,debit
TXN01463,USR_0011,Mid,4551.1,"2023-09-15",Steam,Entertainment,105.96,debit
TXN00050,USR_0003,Low,2209.31,"2023-01-02",Comcast,Utilities,141.94,debit
TXN01727,USR_0012,High,8390.95,"2023-12-24",Panera Bread,Dining,53.91,debit
TXN01030,USR_0008,High,10010.09,"2023-04-27",Aldi,Groceries,23.93,debit
TXN00530,USR_0012,High,8390.95,"2023-09-07",Apple Music,Subscriptions,9.17,debit
TXN01259,USR_0049,Mid,4349.08,"2023-08-21",Kroger,Groceries,137.17,debit
TXN00487,USR_0021,High,7624.13,"2023-07-17",Trader Joe's,Groceries,83.28,debit
TXN01795,USR_0020,Low,3094.6,"2023-01-04",Hulu,Subscriptions,7.02,debit
TXN00498,USR_0016,Low,3435.82,"2023-06-16",UnitedHealth,Healthcare,205.96,debit
TXN01647,USR_0020,Low,3094.6,"2023-11-09",CVS Pharmacy,Healthcare,34.44,debit
TXN00107,USR_0044,Low,3369.7,"2023-11-04",Chick-fil-A,Dining,59.78,debit
TXN00444,USR_0024,High,11427.26,"2023-02-17",UBER,Transport,52.8,debit
TXN01513,USR_0031,High,11170.55,"2023-01-11",Xbox Game Pass,Entertainment,32.9,debit
TXN00647,USR_0012,High,8390.95,"2023-06-15",Kroger,Groceries,39.37,debit
TXN01037,USR_0033,Low,3005.26,"2023-08-11",Spotify,Subscriptions,9.58,debit
TXN00727,USR_0044,Low,3369.7,"2023-07-15",Best Buy,Shopping,28.38,debit
TXN00191,USR_0019,Mid,5509.32,"2023-04-28",Comcast,Utilities,141.86,debit
TXN00283,USR_0048,High,9294.26,"2023-09-27",Trader Joe's,Groceries,159.6,debit
TXN00030,USR_0016,Low,3435.82,"2023-03-27",Cigna,Healthcare,125.53,debit
TXN00170,USR_0027,High,8139.49,"2023-01-23",American Water,Utilities,152.84,debit
TXN01002,USR_0027,High,8139.49,"2023-11-25",Dominion Energy,Utilities,55.4,debit
TXN01205,USR_0028,Mid,6463.05,"2023-11-09",Walmart,Shopping,96.82,debit
TXN00101,USR_0005,High,7434.69,"2023-11-30",Kroger,Groceries,171.69,debit
TXN00198,USR_0010,High,10506.62,"2023-04-26",LabCorp,Healthcare,97.79,debit
TXN00496,USR_0045,High,11381.84,"2023-04-13",Steam,Entertainment,25.43,debit
TXN00648,USR_0046,Mid,4531.57,"2023-03-14",Chick-fil-A,Dining,65.25,debit
TXN00988,USR_0050,High,9806.84,"2023-02-15",Lyft,Transport,31.5,debit
TXN00045,USR_0046,Mid,4531.57,"2023-06-04",Publix,Groceries,64.4,debit
TXN01779,USR_0025,Mid,5443.38,"2023-10-15",AMC Theaters,Entertainment,43.32,debit
TXN00711,USR_0020,Low,3094.6,"2023-12-31",Best Buy,Shopping,314.46,debit
TXN00374,USR_0047,Mid,4989.08,"2023-12-19",Publix,Groceries,93.31,debit
TXN00679,USR_0035,High,7357.01,"2023-07-31",EZPass Toll,Transport,6.48,debit
TXN00567,USR_0049,Mid,4349.08,"2023-03-10",Netflix,Subscriptions,7.11,debit
TXN01673,USR_0012,High,8390.95,"2023-05-15",Chipotle,Dining,63.2,debit
TXN00848,USR_0042,Low,3207.57,"2023-08-12",Walmart,Shopping,308.48,debit
TXN00461,USR_0040,Low,3026.92,"2023-11-23",ESPN+,Entertainment,6.81,debit
TXN01438,USR_0023,Mid,6073.51,"2023-08-04",American Water,Utilities,151.23,debit
TXN01156,USR_0031,High,11170.55,"2023-07-16",Starbucks,Dining,59.9,debit
TXN00040,USR_0043,Mid,4669.35,"2023-11-27",Best Buy,Shopping,117.5,debit
TXN00435,USR_0044,Low,3369.7,"2023-06-14",Shell Gas,Transport,52.95,debit
TXN00974,USR_0032,Low,2555.27,"2023-04-07",Dominion Energy,Utilities,64.34,debit
TXN01240,USR_0041,Low,2343.57,"2023-01-26",Amazon,Shopping,68.03,debit
TXN01008,USR_0041,Low,2343.57,"2023-02-01",AT&T,Utilities,158.96,debit
TXN01580,USR_0003,Low,2209.31,"2023-08-02",Xbox Game Pass,Entertainment,40.62,debit
TXN01591,USR_0016,Low,3435.82,"2023-12-28",AMC Theaters,Entertainment,97.8,debit
TXN01499,USR_0050,High,9806.84,"2023-09-15",Kroger,Groceries,137.19,debit
TXN00457,USR_0023,Mid,6073.51,"2023-03-28",Apple Music,Subscriptions,13.35,debit
TXN00261,USR_0030,Mid,4694.93,"2023-10-16",Xbox Game Pass,Entertainment,78.94,debit
TXN00036,USR_0012,High,8390.95,"2023-02-05",McDonald's,Dining,45.52,debit
TXN00828,USR_0005,High,7434.69,"2023-01-28",Amazon Prime,Subscriptions,14.26,debit
TXN00310,USR_0048,High,9294.26,"2023-06-20",Netflix,Subscriptions,17.58,debit
TXN00277,USR_0045,High,11381.84,"2023-12-06",Walgreens,Healthcare,152.81,debit
TXN00637,USR_0002,High,8375.15,"2023-06-13",Uber,Transport,47.38,debit
TXN00655,USR_0040,Low,3026.92,"2023-04-24",Panera Bread,Dining,14.85,debit
TXN00623,USR_0009,High,7994.19,"2023-03-04",Kroger,Groceries,152.01,debit
TXN00845,USR_0013,Low,3138.21,"2023-06-12",ESPN+,Entertainment,42.76,debit
TXN00394,USR_0042,Low,3207.57,"2023-01-31",Chick-fil-A,Dining,21.26,debit
TXN00108,USR_0023,Mid,6073.51,"2023-09-30",UnitedHealth,Healthcare,26.55,debit
TXN00350,USR_0005,High,7434.69,"2023-12-19",Whole Foods,Groceries,87.53,debit
TXN00525,USR_0026,High,7347.78,"2023-10-28",Starbucks,Dining,48.22,debit
TXN00785,USR_0024,High,11427.26,"2023-12-26",Chipotle,Dining,67.78,debit
TXN00048,USR_0014,Low,3047.21,"2023-06-25",Shell Gas,Transport,31.81,debit
TXN00204,USR_0003,Low,2209.31,"2023-06-05",AMC Theaters,Entertainment,16.18,debit
TXN01656,USR_0003,Low,2209.31,"2023-01-31",Amazon Prime,Subscriptions,14.6,debit
TXN00022,USR_0037,High,8224.05,"2023-10-23",Ticketmaster,Entertainment,95.23,debit
TXN00403,USR_0041,Low,2343.57,"2023-07-27",LabCorp,Healthcare,88.7,debit
TXN01108,USR_0014,Low,3047.21,"2023-11-10",Kroger,Groceries,109.28,debit
TXN01155,USR_0016,Low,3435.82,"2023-11-14",EZPass Toll,Transport,12.06,debit
TXN01440,USR_0009,High,7994.19,"2023-01-02",Walgreens,Healthcare,160.79,debit
TXN00990,USR_0042,Low,3207.57,"2023-03-20",McDonald's,Dining,27.17,debit
TXN00742,USR_0009,High,7994.19,"2023-04-19",Publix,Groceries,98.26,debit
TXN01722,USR_0037,High,8224.05,"2023-09-09",ESPN+,Entertainment,71.26,debit
TXN01311,USR_0048,High,9294.26,"2023-10-07",Verizon,Utilities,115.83,debit
TXN01148,USR_0044,Low,3369.7,"2023-11-26",ESPN+,Entertainment,31.64,debit
TXN00034,USR_0014,Low,3047.21,"2023-01-30",Trader Joe's,Groceries,24.43,debit
TXN00788,USR_0013,Low,3138.21,"2023-06-23",Panera Bread,Dining,8.26,debit
TXN01541,USR_0001,High,7556.66,"2023-05-06",Steam,Entertainment,37.98,debit
TXN00924,USR_0037,High,8224.05,"2023-05-21",Ticketmaster,Entertainment,118.21,debit
TXN01044,USR_0003,Low,2209.31,"2023-04-30",Shell Gas,Transport,11.89,debit
TXN01776,USR_0031,High,11170.55,"2023-01-11",Cigna,Healthcare,214.97,debit
TXN01244,USR_0014,Low,3047.21,"2023-01-24",Amazon Prime,Subscriptions,7.82,debit
TXN00580,USR_0001,High,7556.66,"2023-05-15",Uber,Transport,57.07,debit
TXN00482,USR_0010,High,10506.62,"2023-07-14",Hulu,Subscriptions,11.12,debit
TXN00932,USR_0022,Mid,4197.0,"2023-07-07",Hulu,Subscriptions,12.51,debit
TXN00357,USR_0032,Low,2555.27,"2023-09-21",ESPN+,Entertainment,106.09,debit
TXN01686,USR_0041,Low,2343.57,"2023-10-26",Whole Foods,Groceries,51.22,debit
TXN01249,USR_0012,High,8390.95,"2023-02-15",Best Buy,Shopping,245.79,debit
TXN00760,USR_0043,Mid,4669.35,"2023-11-28",Amazon Prime,Subscriptions,11.65,debit
TXN00093,USR_0028,Mid,6463.05,"2023-09-06",Aldi,Groceries,70.46,debit
TXN01176,USR_0040,Low,3026.92,"2023-04-03",Xbox Game Pass,Entertainment,53.77,debit
TXN01416,USR_0028,Mid,6463.05,"2023-11-28",Whole Foods,Groceries,41.29,debit
TXN01342,USR_0034,High,11683.27,"2023-05-25",American Water,Utilities,105.92,debit
TXN01473,USR_0047,Mid,4989.08,"2023-03-17",Starbucks,Dining,17.65,debit
TXN00804,USR_0007,Low,2327.96,"2023-11-12",EZPass Toll,Transport,25.17,debit
TXN00746,USR_0027,High,8139.49,"2023-08-16",CVS Pharmacy,Healthcare,141.35,debit
TXN01547,USR_0046,Mid,4531.57,"2023-09-22",Chipotle,Dining,28.68,debit
TXN00280,USR_0002,High,8375.15,"2023-07-05",Target,Shopping,126.19,debit
TXN01608,USR_0001,High,7556.66,"2023-08-26",Target,Shopping,102.92,debit
TXN00765,USR_0044,Low,3369.7,"2023-08-13",Apple Music,Subscriptions,11.94,debit
TXN00605,USR_0032,Low,2555.27,"2023-04-11",Lyft,Transport,3.36,debit
TXN01374,USR_0043,Mid,4669.35,"2023-11-05",Cigna,Healthcare,132.74,debit
TXN01399,USR_0024,High,11427.26,"2023-08-12",BP Gas,Transport,39.22,debit
TXN00401,USR_0046,Mid,4531.57,"2023-04-06",Trader Joe's,Groceries,145.48,debit
TXN01729,USR_0035,High,7357.01,"2023-05-30",McDonald's,Dining,33.79,debit
TXN00258,USR_0041,Low,2343.57,"2023-02-28",Shell Gas,Transport,23.01,debit
TXN00945,USR_0044,Low,3369.7,"2023-09-19",ESPN+,Entertainment,107.31,debit
TXN01097,USR_0035,High,7357.01,"2023-01-03",Ticketmaster,Entertainment,29.94,debit
TXN01220,USR_0007,Low,2327.96,"2023-08-15",AMAZON,Shopping,204.26,debit
TXN01508,USR_0006,Mid,4079.46,"2023-03-06",Netflix,Subscriptions,16.05,debit
TXN01162,USR_0043,Mid,4669.35,"2023-02-01",McDonald's,Dining,67.11,debit
TXN00495,USR_0028,Mid,6463.05,"2023-11-30",Amazon Prime,Subscriptions,11.17,debit
TXN00773,USR_0011,Mid,4551.1,"2023-09-16",ESPN+,Entertainment,104.98,debit
TXN00551,USR_0045,High,11381.84,"2023-07-08",ESPN+,Entertainment,42.64,debit
TXN01487,USR_0020,Low,3094.6,"2023-12-17",Amazon Prime,Subscriptions,15.65,debit
TXN00313,USR_0003,Low,2209.31,"2023-04-13",Trader Joe's,Groceries,169.01,debit
TXN00291,USR_0031,High,11170.55,"2023-07-10",Chick-fil-A,Dining,64.58,debit
TXN01214,USR_0030,Mid,4694.93,"2023-12-05",Panera Bread,Dining,69.59,debit
TXN00764,USR_0045,High,11381.84,"2023-01-31",Netflix,Subscriptions,17.43,debit
TXN01137,USR_0014,Low,3047.21,"2023-06-14",Lyft,Transport,19.33,debit
TXN00950,USR_0039,High,10440.81,"2023-11-27",UnitedHealth,Healthcare,223.05,debit
TXN00184,USR_0017,Mid,4255.53,"2023-12-08",Aldi,Groceries,163.7,debit
TXN01177,USR_0029,Low,3299.73,"2023-07-16",Comcast,Utilities,69.73,debit
TXN01350,USR_0031,High,11170.55,"2023-08-09",Whole Foods,Groceries,32.79,debit
TXN01728,USR_0003,Low,2209.31,"2023-05-03",Amazon Prime,Subscriptions,18.47,debit
TXN01069,USR_0020,Low,3094.6,"2023-08-15",Target,Shopping,46.3,debit
TXN01469,USR_0043,Mid,4669.35,"2023-11-22",AMC Theaters,Entertainment,26.73,debit
TXN01031,USR_0034,High,11683.27,"2023-01-22",AT&T,Utilities,130.39,debit
TXN00251,USR_0015,Mid,4694.68,"2023-09-14",Dominion Energy,Utilities,103.53,debit
TXN00824,USR_0013,Low,3138.21,"2023-06-14",Chipotle,Dining,16.72,debit
TXN01100,USR_0018,Mid,4241.79,"2023-11-14",UBER,Transport,40.24,debit
TXN01537,USR_0041,Low,2343.57,"2023-03-02",Shell Gas,Transport,11.95,debit
TXN00941,USR_0041,Low,2343.57,"2023-02-19",Steam,Entertainment,34.87,debit
TXN00392,USR_0009,High,7994.19,"2023-01-03",Hulu,Subscriptions,15.49,debit
TXN01457,USR_0009,High,7994.19,"2023-06-15",Walgreens,Healthcare,181.2,debit
TXN01093,USR_0022,Mid,4197.0,"2023-10-17",Spotify,Subscriptions,9.33,debit
TXN01192,USR_0018,Mid,4241.79,"2023-05-10",Apple Music,Subscriptions,10.65,debit
TXN00905,USR_0026,High,7347.78,"2023-07-27",EZPass Toll,Transport,3.88,debit
TXN00731,USR_0012,High,8390.95,"2023-06-10",Kroger,Groceries,89.59,debit
TXN00555,USR_0037,High,8224.05,"2023-03-08",Steam,Entertainment,107.83,debit
TXN00367,USR_0033,Low,3005.26,"2023-07-25",Kroger,Groceries,21.42,debit
TXN00346,USR_0039,High,10440.81,"2023-06-22",Kroger,Groceries,28.4,debit
TXN01609,USR_0017,Mid,4255.53,"2023-12-15",UnitedHealth,Healthcare,212.19,debit
TXN00536,USR_0015,Mid,4694.68,"2023-10-03",Target,Shopping,202.32,debit
TXN01423,USR_0016,Low,3435.82,"2023-11-04",Starbucks,Dining,61.41,debit
TXN01210,USR_0047,Mid,4989.08,"2023-05-26",Target,Shopping,29.34,debit
TXN01373,USR_0018,Mid,4241.79,"2023-10-25",Best Buy,Shopping,131.07,debit
TXN01640,USR_0041,Low,2343.57,"2023-02-19",Aldi,Groceries,86.27,debit
TXN00920,USR_0017,Mid,4255.53,"2023-04-16",Lyft,Transport,50.59,debit
TXN00212,USR_0002,High,8375.15,"2023-01-26",Comcast,Utilities,198.21,debit
TXN01604,USR_0002,High,8375.15,"2023-05-18",McDonald's,Dining,50.61,debit
TXN00503,USR_0016,Low,3435.82,"2023-05-10",Hulu,Subscriptions,17.26,debit
TXN00538,USR_0050,High,9806.84,"2023-10-06",AT&T,Utilities,171.62,debit
TXN01221,USR_0017,Mid,4255.53,"2023-08-17",Aldi,Groceries,39.56,debit
TXN00176,USR_0044,Low,3369.7,"2023-10-01",UnitedHealth,Healthcare,160.43,debit
